name,666
CaSR1,1.4979289077895346
CaSR2,1.4880139329080653
CaSR3,1.4633546158174777
CaSR4,1.4051567361170254
Cai1,0.0003422012852336159
Cai2,0.0003606245661346415
Cai3,0.00040053288140535077
Cai4,0.00047815540698617584
Cass,0.0004965551394526073
d,8.967585162114336e-06
f1,0.9989882315063816
f2,0.9988725310944978
fca,0.8018493716724235
y,0.03918031303862326
pa,3.619719362296976e-05
n,0.00963967502253016
ikur_r,0.00027851588531647634
ikur_s,0.959211561364935
h1,0.917433857302177
h2,0.9005391454226847
m,0.0024636470976090253
it_r,0.0008779017467660847
it_s,0.9577337516664198
V,-76.40996410742619
Ki,136.4845125746824
ryr_a1,0.3676118307208099
ryr_a2,0.39843680646834273
ryr_a3,0.448878549931314
ryr_ass,0.4938757347968644
c1,0.9798381126268874
c2,0.9889406684056165
c3,0.9700349112974792
css,0.7855287009846705
o1,0.0002907804263122227
o2,0.00019476097708034945
o3,0.00014163295888946063
oss,0.0007458926805309988
serca_a1,0.4305577622333722
serca_a2,0.4315298415424649
serca_a3,0.4342705979311228
serca_ass,0.44752301429184677
Nai,12.89037300357277
Nass,12.831276638442791
fluo_1,0.0031592928661280484
fluo_2,0.003274221751979778
fluo_3,0.003510288505890002
fluo_4,0.003924810008757877
fluo_ss,0.004015262628194945
CaSR,1.4446775586512681
Cai,0.00042381253816065783
fluo,0.003627829790819309
