name,500
CaSR1,4.191599324916484
CaSR2,4.189987523541677
CaSR3,4.188389947132355
CaSR4,4.190811100355572
Cai1,0.0007908597558073874
Cai2,0.0007841673176705463
Cai3,0.000768831584487217
Cai4,0.0007381989956851906
Cass,0.0007146705891285778
d,1.167932038176002e-05
f1,0.9987381891347926
f2,0.997634200774369
fca,0.6616438456051057
y,0.028760402787281515
pa,4.760554655993373e-05
n,0.011942203011948921
ikur_r,0.0003330274546215394
ikur_s,0.949393371249651
h1,0.8923216311410808
h2,0.8473282262947767
m,0.002967027459867391
it_r,0.0010089253383523539
it_s,0.9519458704950511
V,-74.87945469437454
Ki,132.17967707334117
ryr_a1,0.5041327613702453
ryr_a2,0.5041263300427897
ryr_a3,0.5040999828403853
ryr_ass,0.5038188266241271
c1,1.5550764560112017e-12
c2,2.624130624061559e-12
c3,9.985051562003999e-12
css,3.849593200350411e-09
o1,0.9070945639369962
o2,0.8878973405206448
o3,0.8297511527057311
oss,0.4334158604080985
serca_a1,0.03402715026735873
serca_a2,0.03401556765270467
serca_a3,0.03399289397539766
serca_ass,0.033929949717918254
Nai,13.502771098107566
Nass,13.627558342105264
fluo_1,0.005161756990281828
fluo_2,0.005140730562671356
fluo_3,0.0050917682479471
fluo_4,0.0049907855016356915
fluo_ss,0.004910045253642331
CaSR,4.189949333355767
Cai,0.0007594063171073942
fluo,0.005060217467929799
