name,250
CaSR1,6.582305393288878
CaSR2,6.5813745077957355
CaSR3,6.5801007951123305
CaSR4,6.581282072696498
Cai1,0.0013765908035891811
Cai2,0.0013694939211567195
Cai3,0.001353093574518829
Cai4,0.0013204311518731574
Cass,0.0012943404641443848
d,2.550078411924523e-05
f1,0.9954180278044069
f2,0.9568276965477108
fca,0.3733547775102076
y,0.013194379772727706
pa,0.0009368365824640114
n,0.017341156622486267
ikur_r,0.0005657406782518643
ikur_s,0.9277939425455569
h1,0.7680812702836083
h2,0.5462229265491014
m,0.005132954736132158
it_r,0.0015214296479911424
it_s,0.9293068993110027
V,-70.36147399703151
Ki,110.94475420016867
ryr_a1,0.5049992985696325
ryr_a2,0.5049992955075899
ryr_a3,0.5049992808704313
ryr_ass,0.5049991052925205
c1,5.818299265863272e-38
c2,8.302671380496338e-38
c3,2.7915051395468285e-37
css,-2.9179652115144657e-25
o1,0.9999999996722692
o2,0.9999999996005927
o3,0.9999999993531999
oss,0.9999999947965639
serca_a1,0.9349583413112644
serca_a2,0.93487362589673
serca_a3,0.9346855207530882
serca_ass,0.9340871595290551
Nai,15.408487151697088
Nass,15.473599873913509
fluo_1,0.00649985628985157
fluo_2,0.006488303226954464
fluo_3,0.006461203511339268
fluo_4,0.006405759705754409
fluo_ss,0.006359917025666819
CaSR,6.580994212569577
Cai,0.001343047211315713
fluo,0.006443926067402789
