CaSR1,CaSR2,CaSR3,CaSR4,Cai1,Cai2,Cai3,Cai4,Cass,d,f1,f2,fca,y,pa,n,ikur_r,ikur_s,h1,h2,m,it_r,it_s,V,Ki,ryr_a1,ryr_a2,ryr_a3,ryr_ass,c1,c2,c3,css,o1,o2,o3,oss,serca_a1,serca_a2,serca_a3,serca_ass,Nai,Nass,fluo_1,fluo_2,fluo_3,fluo_4,fluo_ss,CaSR,Cai,fluo
1.3554164284654653,1.3527500370851435,1.3476030840118494,1.3394157737104682,0.0002500502399110065,0.0002499261545450423,0.00024969522522177415,0.00024940576111125547,0.00024721836774328667,1.3449213129704104e-05,0.9986039490443186,0.9986060381815582,0.9423887813629678,0.0841312384637047,5.3047707336536195e-05,0.0019379763671766336,0.0003655408962843752,0.9839294292379751,0.8780990930539294,0.8786946725112845,0.0032792657143224453,0.0010869883256776792,0.948746871728601,-74.05533889948997,134.7637257680875,0.24871332365806767,0.25172358223776453,0.25827332446660384,0.2724196232052302,0.8641529470458522,0.8982696131386647,0.9473967125549093,0.9895225330119164,0.0006831357696361867,0.0006147332210805983,0.0004891600991030989,0.0002810963299953317,0.014896411006442055,0.014863625492934714,0.014799959598546046,0.014681507582685258,9.448423976664966,9.32254198114247,0.0025220388553150058,0.002521148122931011,0.0025194914802561287,0.0025174392946058868,0.0025008637254409567,1.3454745234845884,0.0002496192747891755,0.002518951996732752
1.3554061219745492,1.3527392488154204,1.3475916985255036,1.3394041193962312,0.00025004119745269536,0.000249915725384616,0.00024968227243201985,0.0002493996275289563,0.0002478531639055583,0.003708907879546981,0.9973839450657161,0.9982436283431377,0.9423510021364963,0.08398928170993766,0.00023902100348535742,0.0019482343926603184,0.0036338572426055002,0.9839204993870552,0.7305856638799195,0.852751922409743,0.6327289583693934,0.009457414805234168,0.9339106080556776,-15.077072590187202,134.76691597618174,0.2487051059785702,0.25171220273954237,0.2582551137890211,0.27238453116827943,0.8641743377674819,0.8982712228020695,0.9473775184447536,0.9894863598392609,0.0006831127386950522,0.0006147483996127958,0.0004892401840575929,0.00028169285921211937,0.014896234445971213,0.014863433128693952,0.014799741515809015,0.014681285556297274,9.448422611418554,9.410146165117773,0.0025219704509842522,0.0025210691579003975,0.0025193925193939416,0.0025173146979479777,0.0025011270656274853,1.3454631998013715,0.00024961396813525917,0.002518849732547096
1.3553957928634972,1.3527284356226543,1.3475802800943604,1.3393911506319165,0.00025003216246797925,0.00024990534550149615,0.0002496732242216158,0.0002497559491505457,0.0002669177288064014,0.3648502668752296,0.9121744685250714,0.9828123527370681,0.94075429720924,0.07064388611150228,0.02602203820348555,0.0026484434785164733,0.6299174073385633,0.9836268228893019,0.02644264319395588,0.6113963957482091,0.9998082040403181,0.29116872623777496,0.8707691691459633,43.4171339711035,134.766722433275,0.24869688542307153,0.25170082184247694,0.2582369067293791,0.2723594992694562,0.864195593476303,0.8982727140031139,0.9473581739841029,0.9882748772289668,0.0006830899358592072,0.0006147638177242438,0.0004893214814193059,0.00030036165334447484,0.014896057651213226,0.014863240522209756,0.01479952327541772,0.014681841238463719,9.448426824161414,9.958934185084477,0.002521902096340271,0.002520990278468196,0.0025192955790670148,0.0025173983639585544,0.0025147077212455244,1.3454512846641669,0.00024988037933851076,0.002518920247789263
1.3553854411390542,1.3527175973288643,1.347568779587636,1.3393661934612042,0.00025002313963787807,0.0002498952531324579,0.0002496781537224509,0.0002506234887640634,0.00028832355532446534,0.6145735573254405,0.8426924880167367,0.9672376841492879,0.9356308758487325,0.04733252778024165,0.05673612598241136,0.003804841242787287,0.9245752257153322,0.9833058395150789,0.0009440167033154329,0.4380846612272678,0.9999016284115259,0.5853156944106357,0.8113493275002923,48.68688430934942,134.7659270915842,0.2486886620060018,0.2516894397406208,0.25821871519312184,0.272363281280071,0.8642167141057103,0.898274071654737,0.9473381127055642,0.9752291527521517,0.0006830673635998312,0.0006147796324267908,0.0004894122182710286,0.0003942905022112141,0.014895880622449634,0.014863047687339348,0.0147993057838838,0.014684666680314427,9.448432820940372,9.988335028770415,0.0025218337953931175,0.0025209117208196638,0.0025192158653261692,0.002518529792969181,0.0025609659967209064,1.3454340928307662,0.0002503878155399274,0.0025196519338568594
1.3553750668013345,1.352706732690897,1.3475570093663365,1.3393101453126244,0.00025001413549369505,0.00024988552875444586,0.0002496918317594116,0.00025153194817241405,0.00030400978122917445,0.7661520005122243,0.7800929371529584,0.9519096801427404,0.9290220623310133,0.02963022136838178,0.08649627502101331,0.005018480920639499,0.9846210194175885,0.9829846088173216,3.4172676457936017e-05,0.31390137815267183,0.9999127002131504,0.7617284780664351,0.7559792015192995,49.621286572179734,134.76483807247013,0.24868043574988616,0.2516780568702144,0.2582005539503783,0.27239091170914614,0.8642376987261795,0.8982752603845796,0.9473166364113841,0.9381224070309763,0.0006830450320188704,0.0006147962017684723,0.0004895221286461264,0.000592762027505328,0.014895703360577847,0.014862854656162066,0.014799090137400982,0.014689438928308783,9.448438967329032,9.991878988664052,0.002521765561733588,0.002520833977601414,0.0025191685970975836,0.002520849609896825,0.002625694671650826,1.3454032080558798,0.00025088079562309685,0.0025210237294948914
1.3553646698230826,1.3526958378887677,1.3475446112083243,1.3392035244526854,0.0002500051516786888,0.0002498761046512868,0.00024971023915904033,0.0002524184600399497,0.000316283312986156,0.8581122302767056,0.7221740231159371,0.9368245845333149,0.9222746684433021,0.01852086227024007,0.11531765958424363,0.0062316185592752454,0.9958204708949175,0.9826634770377433,1.4631238685625317e-06,0.22492017438387268,0.999906432044427,0.8608827864344192,0.7043895497914437,49.01604160924002,134.7636517209781,0.24867220668210857,0.25166667364071693,0.25818243067366664,0.2724363503824306,0.864258545898656,0.898276247494088,0.9472933899957948,0.887108512667313,0.0006830229553343147,0.0006148138412729952,0.0004896555452172448,0.0009095810320994244,0.014895525866853812,0.014862661457952427,0.014798876833910773,0.014695717281495917,9.448445099989176,9.986954442581576,0.002521697412222229,0.0025207574004641013,0.00251915677891915,0.0025240939869543935,0.002697463939174349,1.3453499944187377,0.00025134485389463065,0.002522851902831344
1.3553542501116123,1.3526849049949938,1.3475310680207748,1.3390283388003665,0.00024999618908571854,0.00024986696498409974,0.0002497329682799317,0.00025330754257241737,0.00032659854106390857,0.9138949542943707,0.6680528524346027,0.9219785987815182,0.9158927554746304,0.011899602564722795,0.14322613240527357,0.007422820452447745,0.9977241875586474,0.9823425667056561,1.3394268478654618e-07,0.1611623689345473,0.9998904092068883,0.9154161727949702,0.6563248766089124,47.70786149230346,134.7624588792101,0.24866397483116004,0.2516552904053377,0.2581643506954993,0.2724959672841487,0.8642792540825389,0.8982770053977268,0.9472681314570663,0.8333339431597053,0.0006830011480818443,0.0006148328015658086,0.0004898149792014697,0.0013576131172139737,0.014895348142595275,0.014862468116457256,0.01479866611836122,0.01470322876645882,9.448451148644088,9.97743879270008,0.0025216293616419716,0.002520682197811972,0.0025191799018685983,0.0025280530615875256,0.0027704162447007145,1.3452664173001896,0.00025179943081890896,0.0025250092022880816
1.3553438074548139,1.3526739206256984,1.3475157202971788,1.3387679743939727,0.00024998724967790136,0.000249858131360548,0.0002497603738960047,0.00025421700673354677,0.0003356704928352432,0.9477276871546174,0.6172700714701683,0.9073679726811372,0.9100068979309466,0.007947717835740291,0.17024690930781797,0.008579001726618761,0.9977943535349023,0.9820219609734351,-6.232407177079659e-09,0.11547794184456855,0.9998655627370762,0.944892051238276,0.611546225887973,46.02269174597848,134.76130129664784,0.24865574022724993,0.2516439075245668,0.25814631947834293,0.2725674821706051,0.8642998215710865,0.8982775061930861,0.9472406126588461,0.780943653028604,0.0006829796256947346,0.0006148533267685483,0.0004900029174773448,0.0019526167843903468,0.014895170189213503,0.014862274654058908,0.014798458150946076,0.014711797315635914,9.448457071695717,9.964980484253909,0.002521561423969898,0.0025206085455613237,0.002519237757013025,0.002532596055411699,0.0028416305525219222,1.3451449994734754,0.0002522567652417938,0.0025274208385702305
1.3553333414536894,1.3526628647678975,1.347497780178274,1.3384069177928228,0.0002499783360877937,0.0002498496339699023,0.00024979276696160754,0.0002551547841924452,0.0003438741307946778,0.9682417896331044,0.5695366475657875,0.8929890211850816,0.9046060907222465,0.0055363293976697005,0.19640262473131775,0.009689647958925369,0.9973973987309137,0.9817017416026517,-1.5740227340492706e-09,0.08274364739516998,0.9998302172471368,0.9602804055486632,0.569830848620194,44.10121138407893,134.76019747721358,0.24864750290342985,0.2516325253919408,0.2581283429114731,0.2726493126149313,0.8643202463727533,0.8982777194849134,0.9472105646584196,0.7311587986923439,0.0006829584055357558,0.0006148756770626786,0.0004902220298084281,0.002713681872803919,0.014894992008274086,0.01486208109280999,0.014798253009724887,0.014721296371099092,9.448462841425371,9.950496345035234,0.0025214936139761625,0.00252053662611522,0.002519330730120777,0.002537638419892606,0.0029096822570930715,1.344978703824907,0.0002527227052358489,0.0025300414764903504
1.3553228514434856,1.3526517097530448,1.3474763428829575,1.337930537992562,0.0002499694512379796,0.0002498415030281648,0.0002498303523719539,0.0002561235956879338,0.0003514190038068034,0.9806715366309551,0.5246445207037717,0.8788381327074614,0.8996346394156227,0.004020710504765165,0.22171167025653293,0.010745465831485643,0.9967600623855697,0.9813820041922474,4.952297656221035e-09,0.05928854767729586,0.999781133798363,0.9675811933349013,0.5309714001139312,42.01234534980352,134.75915464282446,0.24863926289614519,0.2516211444378994,0.2581104271930039,0.2727402644338111,0.8643405261553068,0.8982776120834758,0.9471777029974204,0.6842709605338638,0.0006829375073253025,0.0006149001311787255,0.0004904750802309508,0.003662816202543008,0.014894813601501928,0.014861887453614542,0.014798050663541104,0.014731625565571959,9.448468438508884,9.934589562076905,0.0025214259477590512,0.002520466631756752,0.0025194595244327125,0.002543120668922028,0.0029739390354784137,1.3447608413165837,0.0002531997868875329,0.002532841632209829
