name,500
CaSR1,4.1853163007620635
CaSR2,4.1837070764955255
CaSR3,4.18210948848131
CaSR4,4.184521854038974
Cai1,0.00078950036514402
Cai2,0.0007828222012661719
Cai3,0.000767511715071564
Cai4,0.0007369133054131668
Cass,0.0007133906878451454
d,1.2200483446062949e-05
f1,0.9986925772353895
f2,0.9975413828477734
fca,0.6624457354135042
y,0.02825557356375932
pa,4.961714253221146e-05
n,0.012013199835816443
ikur_r,0.0003429741203742677
ikur_s,0.9491580997360313
h1,0.8876461125981256
h2,0.8425705560089395
m,0.003059442622417361
it_r,0.0010323926473546443
it_s,0.9509271378767622
V,-74.6262702220174
Ki,130.82972396086657
ryr_a1,0.5041178539062819
ryr_a2,0.5041113592424052
ryr_a3,0.5040846927561621
ryr_ass,0.5037994084408337
c1,1.7817750834422846e-12
c2,3.0016837522947092e-12
c3,1.1388901031684448e-11
css,4.36783722917408e-09
o1,0.9032341628445776
o2,0.8833922705516526
o3,0.8235032843601261
oss,0.4231220462295602
serca_a1,0.8502914456629647
serca_a2,0.850001560260838
serca_a3,0.8494336888408238
serca_ass,0.8478556295938947
Nai,13.438821181748878
Nass,13.570274402659495
fluo_1,0.005157460131600204
fluo_2,0.005136441985485898
fluo_3,0.005087475296944537
fluo_4,0.004986430459590406
fluo_ss,0.004905569327637681
CaSR,4.183664871933
Cai,0.0007580943945360494
fluo,0.005055896970004337
